UserID	Gender	Age	Occupation	Zip-code	Cluseterid
4062	M	25	7	60559	11
4063	F	35	1	29070	13
4064	M	45	0	20851	15
4065	F	45	5	48341	5
4066	M	25	0	19010	10
4067	M	45	20	91607	1
4068	M	56	3	89185	12
4069	M	35	15	19406	7
4070	M	25	15	93107	19
4071	M	25	17	33823	4
4072	M	50	6	93111	16
4073	M	25	6	70003	11
4074	M	35	6	78746	9
4075	M	25	16	47901	4
4076	M	25	17	55344	4
4077	F	35	2	22030	6
4078	M	25	15	28226	7
4079	M	35	17	26505	7
4080	M	35	1	48912	13
4081	M	18	12	19403	7
4082	M	25	20	79912	8
4083	M	56	14	92630	1
4084	M	56	13	14215	3
4085	F	25	6	79416	17
4086	F	1	10	55391	18
4087	M	1	4	63376	18
4088	M	25	3	77057	17
4089	M	25	7	79416	17
4090	M	56	6	77379	16
4091	M	25	17	55410	4
4092	F	25	0	19063	10
4093	M	25	4	70806	17
4094	M	25	17	49017	4
4095	M	25	0	10013	10
4096	M	25	15	60004	4
4097	M	25	7	63366	11
4098	M	35	7	53150	11
4099	M	35	17	94954	8
4100	M	56	6	77096	16
4101	M	18	4	23233	10
4102	M	1	10	48655	18
4103	M	18	16	11211	7
4104	M	18	16	42141	4
4105	M	50	7	34243	5
4106	M	25	16	95437	8
4107	F	25	0	23221	10
4108	M	35	17	77536	8
4109	M	35	3	97202	9
4110	F	45	7	41722	5
4111	M	25	15	32603	7
4112	M	45	18	47129	2
4113	M	35	17	58503	2
4114	M	35	14	48187	2
4115	M	25	15	99353	19
4116	M	35	7	07040	6
4117	M	18	4	43551	14
4118	M	25	3	91221	17
4119	M	50	1	39401	15
4120	M	25	16	71118	4
4121	M	45	7	08876	5
4122	M	18	19	82070	8
4123	F	25	4	46807	14
4124	M	25	18	62330	4
4125	M	35	2	13676	6
4126	M	25	17	53188	4
4127	M	50	17	16803	3
4128	M	35	6	60025	11
4129	M	56	11	12144	3
4130	M	35	6	48439	11
4131	M	45	7	97720	16
4132	M	25	17	80112	8
4133	M	45	4	77009	16
4134	F	45	12	85283	1
4135	M	1	10	46321	18
4136	M	50	16	60056	1
4137	M	25	7	91941	17
4138	M	25	7	91423	17
4139	M	56	14	40207	3
4140	M	25	0	32112	13
4141	M	35	17	95014	8
4142	M	56	7	01040	5
4143	F	25	5	60441	14
4144	M	18	4	02451	10
4145	F	50	1	78681	12
4146	M	35	17	44301	2
4147	F	50	7	02889	5
4148	F	35	7	55021	11
4149	M	35	1	32792	13
4150	M	25	0	29672	13
4151	M	45	20	43201	2
4152	M	25	14	74114	19
4153	M	50	17	16801	3
4154	M	25	1	29440	10
4155	M	50	17	85712	1
4156	M	56	20	95123	1
4157	M	50	18	97321	1
4158	F	1	10	90039	18
4159	F	50	9	01450	5
4160	M	35	20	10027	7
4161	M	45	0	90404	12
4162	F	25	14	23221	7
4163	M	56	7	08901	5
4164	M	35	1	50677	13
4165	F	25	14	94114	19
4166	F	25	7	75240	17
4167	M	25	20	22032	7
4168	F	45	6	37766	5
4169	M	50	0	66048	12
4170	M	45	7	53713	5
4171	M	56	16	79705	1
4172	M	35	7	19901	6
4173	F	18	11	29063	7
4174	F	35	3	20110	6
4175	M	35	0	66204	13
4176	M	45	7	19008	5
4177	M	35	17	90680	8
4178	F	50	16	08033	3
4179	F	35	20	94949	8
4180	M	56	13	13502	3
4181	F	25	7	33177	11
4182	M	25	18	80903	8
4183	M	25	1	91730	17
4184	M	50	7	32114	5
4185	M	25	14	90274	19
4186	M	25	7	33308	11
4187	F	56	20	63026	1
4188	M	50	7	74137	16
4189	M	35	14	91364	19
4190	M	45	17	89108	1
4191	F	45	15	55446	2
4192	M	35	17	77521	8
4193	M	56	13	93907	1
4194	M	18	4	60637	14
4195	F	56	13	95050	1
4196	M	35	14	14221	7
4197	F	45	1	18042	15
4198	M	18	4	80631	17
4199	F	25	9	32712	11
4200	M	45	7	10543	5
4201	F	25	0	65550	13
4202	M	25	7	21234	10
4203	M	25	18	58270	4
4204	M	35	7	06905	6
4205	F	25	15	87801	19
4206	F	35	1	22947	6
4207	M	35	1	90731	9
4208	F	35	0	90403	9
4209	M	56	0	37363	15
4210	M	25	17	85710	8
4211	M	45	5	77662	16
4212	M	56	18	56716	1
4213	M	35	7	63125	11
4214	F	25	0	20121	10
4215	M	25	7	77006	17
4216	M	25	17	01752	7
4217	M	18	4	18042	10
4218	M	50	17	23233	3
4219	M	35	17	95125	8
4220	M	35	0	97225	9
4221	M	35	4	53818	13
4222	F	45	17	55976	2
4223	F	35	17	60148	2
4224	F	45	1	48198	15
4225	F	25	3	48197	14
4226	F	35	6	76021	9
4227	M	25	19	11414	7
4228	M	50	18	20706	3
4229	M	35	17	94010	8
4230	M	56	13	34235	3
4231	F	50	18	20706	3
4232	F	35	20	75287	8
4233	M	35	4	37917	13
4234	F	45	3	48130	15
4235	M	50	2	90029	12
4236	F	25	3	07960	10
4237	M	25	14	77450	19
4238	M	35	16	44691	2
4239	M	50	7	52402	5
4240	M	35	17	55330	2
4241	M	35	7	11767	6
4242	M	50	7	78704	16
4243	M	56	7	32137	5
4244	M	35	17	48146	2
4245	M	50	12	44286	5
4246	F	35	7	48034	11
4247	M	25	4	82601	17
4248	M	25	4	26508	10
4249	F	18	17	65203	4
4250	F	50	0	33313	15
4251	M	45	7	60139	16
4252	F	35	3	28262	6
4253	M	45	11	03301	3
4254	M	25	17	38654	4
4255	M	50	12	13041	3
4256	F	1	2	78945	18
4257	M	50	16	38122	3
4258	M	25	17	19711	7
4259	M	35	17	45380	2
4260	M	25	16	59079	4
4261	F	35	6	07950	6
4262	F	35	6	06512	6
4263	M	25	7	40205	11
4264	M	45	1	60102	12
4265	M	25	12	03060	7
4266	M	56	13	78681	1
4267	M	35	7	02171	6
4268	F	45	20	04046	3
4269	M	35	18	27603	2
4270	M	45	7	13211	5
4271	M	35	7	83405	9
4272	M	45	17	37923	2
4273	M	45	13	30030	3
4274	F	45	1	04258	15
4275	F	45	16	14468	3
4276	F	45	0	96821	12
4277	M	35	16	98133	8
4278	F	45	7	09094	5
4279	M	25	16	43215	4
4280	M	35	17	27587	2
4281	M	56	13	92120	1
4282	M	35	0	15801	6
4283	F	25	9	98632	19
4284	M	50	7	40601	5
4285	M	35	0	62704	13
4286	M	35	17	11554	7
4287	M	25	7	35244	11
4288	F	25	9	46580	11
4289	M	35	14	32068	2
4290	M	25	17	98661	8
4291	M	35	14	98125	19
4292	M	25	0	98178	17
4293	F	45	9	55391	5
4294	M	1	10	75633	18
4295	M	18	18	90605	8
4296	M	56	6	33030	5
4297	M	45	15	55391	2
4298	F	18	14	85705	19
4299	F	25	2	43617	13
4300	F	18	4	98125	17
4301	M	35	11	38135	11
4302	M	50	1	45385	15
4303	M	25	2	91910	17
4304	M	18	0	46250	14
4305	F	45	17	27616	3
4306	M	45	7	67301	16
4307	M	25	0	94122	17
4308	M	25	0	33702	13
4309	M	25	0	36301	13
4310	M	25	4	57006	14
4311	M	50	13	68502	1
4312	M	25	18	78757	8
4313	F	25	7	07067	10
4314	M	25	17	79925	8
4315	M	18	4	44266	14
4316	M	25	6	75080	17
4317	F	35	14	60202	2
4318	M	25	5	02891	10
4319	M	35	7	44125	11
4320	M	25	5	89114	17
4321	M	45	7	80525	16
4322	F	50	6	75605	16
4323	M	18	4	82072	17
4324	M	25	5	60010	14
4325	M	25	0	30082	13
4326	F	45	13	94931	1
4327	M	35	17	37221	2
4328	M	50	3	75650	12
4329	F	25	14	78232	19
4330	F	45	6	85719	16
4331	M	35	6	45011	11
4332	F	25	3	60606	14
4333	M	50	2	33134	15
4334	M	25	1	70458	13
4335	M	35	0	74011	9
4336	F	25	0	40241	13
4337	M	18	20	76135	8
4338	F	18	5	46222	14
4339	M	25	2	78748	17
4340	F	25	17	76021	8
4341	M	35	17	33433	2
4342	M	25	0	66614	13
4343	M	25	12	75007	19
4344	M	25	1	44240	13
4345	F	25	14	44304	4
4346	M	18	17	45701	4
4347	F	18	20	77304	8
4348	M	45	0	30189	15
4349	M	18	2	95843	17
4350	M	18	2	29118	10
4351	M	25	12	37919	11
4352	M	18	4	11010	10
4353	M	25	7	11215	10
4354	M	35	14	78611	19
4355	M	50	14	08028	3
4356	M	35	16	85730	8
4357	F	35	9	83616	19
4358	M	35	17	04457	7
4359	M	18	4	33168	14
4360	F	25	9	98001	19
4361	M	35	15	83616	8
4362	M	25	17	85016	8
4363	M	35	14	91602	19
4364	M	25	18	98001	8
4365	F	50	16	46350	2
4366	M	18	15	02215	7
4367	M	35	0	52057	13
4368	M	18	17	22043	7
4369	M	50	7	30306	5
4370	M	25	16	07701	7
4371	F	18	4	63109	14
4372	M	35	17	75010	8
4373	M	50	12	32920	3
4374	M	18	4	43201	14
4375	F	25	5	40241	14
4376	F	25	5	27203	10
4377	M	25	0	32444	13
4378	M	18	17	06040	7
4379	M	25	4	27278	10
4380	F	25	1	37153	13
4381	M	25	4	65804	14
4382	M	25	18	14620	7
4383	F	18	4	93940	17
4384	M	25	0	43623	13
4385	M	25	4	93940	17
4386	M	25	5	74055	17
4387	F	18	4	63109	14
4388	M	45	3	75074	12
4389	M	25	4	48072	14
4390	M	25	0	11201	10
4391	F	18	4	43402	14
4392	M	18	4	43402	14
4393	M	18	4	43402	14
4394	M	25	4	43402	14
4395	M	50	6	43402	5
4396	M	18	1	44221	14
4397	M	18	4	43402	14
4398	F	18	4	43612	14
4399	F	18	4	43403	14
4400	F	18	4	43402	14
4401	M	18	4	10027	10
4402	F	18	14	43614	4
4403	M	25	15	90066	19
4404	M	25	1	57106	13
4405	M	25	14	98103	19
4406	M	25	16	80013	8
4407	M	18	4	02143	10
4408	F	45	2	19033	15
4409	M	25	14	65023	4
4410	M	18	19	40475	4
4411	M	18	4	92122	17
4412	M	18	4	16802	10
4413	M	1	13	37130	0
4414	M	25	4	40504	14
4415	M	18	0	02215	10
4416	M	18	4	02134	10
4417	M	25	15	02135	7
4418	F	50	0	02139	15
4419	F	45	12	15801	3
4420	M	25	15	92557	19
4421	M	45	0	90024	12
4422	M	25	5	10463	10
4423	M	18	4	52241	14
4424	M	25	7	94109	17
4425	M	35	7	98607	9
4426	M	45	17	93401	1
4427	M	18	0	51104	14
4428	M	25	14	46940	4
4429	M	25	5	85705	17
4430	F	25	0	94403	17
4431	M	1	14	80401	18
4432	M	25	12	21045	7
4433	M	25	0	43081	13
4434	F	35	7	60201	11
4435	M	25	7	76904	17
4436	M	25	12	19067	7
4437	F	35	5	47129	11
4438	M	50	0	11947	15
4439	M	35	6	37664	6
4440	M	35	1	81005	9
4441	M	18	4	98105	17
4442	M	50	15	94303	1
4443	M	56	2	91321	12
4444	F	25	12	80126	19
4445	M	25	3	19806	10
4446	M	18	18	60435	4
4447	M	45	5	32953	5
4448	M	25	14	06880	7
4449	M	25	12	27513	7
4450	M	25	15	60611	4
4451	M	25	14	30101	7
4452	F	25	7	78666	17
4453	M	35	0	95667	9
4454	M	25	20	11122	7
4455	M	35	7	27511	6
4456	F	35	2	49770	13
4457	M	35	14	95492	19
4458	F	25	4	15701	10
4459	M	25	1	28027	10
4460	M	25	14	70005	19
4461	M	25	20	81101	8
4462	F	25	0	60156	13
4463	M	50	7	07405	5
4464	F	50	1	62052	12
4465	M	18	4	02148	10
4466	M	35	11	10022	6
4467	F	50	6	15333	5
4468	F	35	7	75601	9
4469	F	45	12	92037	1
4470	M	35	12	15089	7
4471	M	25	6	94108	17
4472	F	45	16	14424	3
4473	M	35	1	94121	9
4474	M	35	7	28805	6
4475	M	18	4	10020	10
4476	M	45	1	50588	15
4477	M	25	7	98908	17
4478	M	1	12	02138	0
4479	M	50	13	33015	3
4480	M	25	0	94403	17
4481	M	25	18	26104	7
4482	F	35	1	94044	9
4483	F	25	6	72703	17
4484	F	25	17	94613	8
4485	M	25	4	64112	14
4486	M	35	8	98674	9
4487	M	25	7	01850	10
4488	M	35	7	72703	9
4489	M	18	4	78613	17
4490	M	35	5	70123	9
4491	M	18	4	52405	14
4492	M	56	13	45322	3
4493	F	1	10	10025	0
4494	M	45	0	33460	15
4495	M	18	4	22906	10
4496	M	45	2	06513	15
4497	M	50	0	29678	15
4498	M	50	7	76054	16
4499	M	25	6	62702	11
4500	M	50	7	76054	16
4501	M	25	17	94118	8
4502	M	50	0	01379	15
4503	M	56	1	85374	12
4504	F	25	0	65775	13
4505	M	50	7	39648	5
4506	M	50	16	29464	3
4507	M	18	4	61820	14
4508	M	25	20	15701	7
4509	M	25	7	38261	11
4510	M	45	7	92503	16
4511	M	35	7	62234	11
4512	M	25	1	16508	10
4513	M	56	0	61704	12
4514	M	18	3	48604	14
4515	M	56	13	29449	3
4516	M	18	4	53142	14
4517	F	18	1	48067	14
4518	M	25	0	80903	17
4519	M	50	7	38135	5
4520	M	25	4	45810	14
4521	M	35	12	15202	7
4522	M	45	1	81004	12
4523	M	18	2	55304	14
4524	M	25	2	55113	13
4525	M	25	14	10021	7
4526	M	25	20	10012	7
4527	M	18	0	38111	14
4528	M	25	14	27605	7
4529	M	35	6	84102	9
4530	F	35	1	92103	9
4531	M	18	4	85701	17
4532	M	25	7	10025	10
4533	M	25	12	53045	11
4534	M	18	4	72202	14
4535	M	18	19	17517	7
4536	M	18	12	53715	4
4537	F	45	1	01379	15
4538	M	25	12	95645	19
4539	M	35	19	01054	7
4540	F	25	14	94301	19
4541	M	1	10	55427	18
4542	M	35	0	94610	9
4543	M	25	2	11105	10
4544	M	56	1	53705	15
4545	M	25	16	47274	4
4546	M	25	7	49686	11
4547	M	18	12	02115	7
4548	M	18	2	27514	10
4549	F	1	10	99016	18
4550	M	18	16	24541	7
4551	M	18	12	60622	4
4552	M	25	0	22306	10
4553	F	35	16	48237	2
4554	F	25	9	48306	11
4555	F	18	9	73008	19
4556	M	45	16	55011	2
4557	M	25	14	02134	7
4558	M	35	14	48217	2
4559	M	25	7	05346	10
4560	M	25	0	69301	13
4561	F	25	9	84037	19
4562	M	35	10	94133	19
4563	F	25	6	22903	10
4564	M	35	12	19107	7
4565	M	35	14	94085	19
4566	M	35	17	19473	7
4567	M	18	4	98105	17
4568	F	25	4	90034	17
4569	M	25	0	21532	10
4570	M	45	17	60185	2
4571	M	35	7	21013	6
4572	F	1	10	17036	0
4573	M	50	16	11963	3
4574	M	25	4	60614	14
4575	F	1	10	03608	0
4576	F	25	7	48237	11
4577	M	35	7	48306	11
4578	M	25	0	02134	10
4579	F	18	4	63332	14
4580	F	56	13	97113	1
4581	M	25	1	19103	10
4582	F	25	0	55408	13
4583	M	50	1	48371	15
4584	F	45	0	11372	15
4585	M	35	7	30324	6
4586	M	25	4	01604	10
4587	M	35	14	07920	7
4588	F	25	4	48042	14
4589	M	25	17	02139	7
4590	F	18	20	55104	4
4591	M	25	15	02143	7
4592	M	18	4	66044	14
4593	F	45	1	43202	15
4594	M	35	16	55303	2
4595	M	25	18	97034	8
4596	F	18	4	94611	17
4597	F	25	4	22207	10
4598	F	35	3	48237	13
4599	F	35	0	04287	6
4600	M	25	0	46240	13
4601	M	35	14	55415	2
4602	M	35	7	10021	6
4603	F	35	2	33619	13
4604	M	25	15	10461	7
4605	M	25	15	92656	19
4606	F	1	10	90291	18
4607	M	25	0	27403	10
4608	F	25	0	02144	10
4609	F	25	4	53951	14
4610	F	25	4	53951	14
4611	F	18	4	78705	17
4612	F	18	4	94702	17
4613	M	25	12	41042	11
4614	F	45	1	10469	15
4615	M	25	17	61615	4
4616	M	25	20	11717	7
4617	F	25	6	55433	11
4618	M	25	14	97202	19
4619	F	25	1	97225	17
4620	F	18	17	94606	8
4621	M	25	4	94305	17
4622	M	25	12	55433	11
4623	M	25	16	22207	7
4624	M	25	12	84062	19
4625	M	25	7	92691	17
4626	M	25	14	97219	19
4627	M	56	1	45224	15
4628	F	56	6	23225	5
4629	F	18	4	94309	17
4630	F	25	4	94610	17
4631	M	18	4	94111	17
4632	M	25	0	98040	17
4633	M	1	0	48302	14
4634	M	50	20	98119	1
4635	M	18	4	94703	17
4636	M	18	2	10010	10
4637	F	35	9	48302	11
4638	M	25	4	55417	14
4639	M	35	11	20895	6
4640	M	25	4	55417	14
4641	M	25	7	20016	10
4642	M	25	0	44691	13
4643	M	25	0	98115	17
4644	M	50	1	19481	15
4645	F	50	6	48094	5
4646	F	25	6	90405	17
4647	M	35	20	80222	8
4648	M	18	4	73071	17
4649	M	56	13	10025	3
4650	M	25	7	30041	11
4651	F	45	0	10036	15
4652	F	25	7	94115	17
4653	M	35	12	95051	19
4654	M	35	20	94574	8
4655	F	25	1	92037	17
4656	M	25	17	94041	8
4657	M	45	14	55416	2
4658	M	25	4	99163	17
4659	F	25	14	37076	4
4660	F	18	4	06074	10
4661	M	45	15	85255	1
4662	F	18	4	84109	17
4663	M	25	4	92037	17
4664	F	45	7	77006	16
4665	M	35	2	03431	6
4666	M	35	1	53704	13
4667	M	25	14	94117	19
4668	M	35	14	74012	2
4669	M	35	7	19004	6
4670	M	35	5	91343	9
4671	M	25	12	94043	19
4672	M	56	13	94306	1
4673	M	35	16	94705	8
4674	F	35	7	08318	6
4675	F	18	4	27514	10
4676	M	45	14	46038	2
4677	M	50	6	05055	5
4678	M	35	2	90292	9
4679	M	56	13	76051	1
4680	M	35	0	04473	6
4681	F	35	15	06119	7
4682	M	25	7	05346	10
4683	M	25	0	22101	10
4684	F	25	0	04473	10
4685	M	35	1	55454	13
4686	M	18	1	50201	14
4687	M	35	14	01746	7
4688	M	25	9	44310	11
4689	M	18	12	02215	7
4690	F	1	10	79605	18
4691	F	45	17	55419	2
4692	F	25	7	78703	17
4693	M	18	1	60626	14
4694	M	56	7	40505	5
4695	M	18	18	56002	4
4696	M	18	12	10027	7
4697	M	18	10	79605	19
4698	F	25	6	55417	11
4699	F	18	0	91765	17
4700	F	18	4	48109	14
4701	M	45	17	18036	3
4702	M	25	11	13031	7
4703	M	25	7	02035	10
4704	M	18	20	02601	7
4705	F	18	0	75115	17
4706	M	25	14	68502	4
4707	M	1	0	92804	18
4708	M	25	0	60647	13
4709	M	45	0	06804	15
4710	F	35	16	24450	7
4711	M	25	17	32250	4
4712	M	35	17	03824	7
4713	M	25	17	90245	8
4714	M	50	1	55405	15
4715	M	25	2	97205	17
4716	F	25	16	02465	7
4717	M	45	17	48310	2
4718	M	35	7	03885	6
4719	F	35	9	02816	6
4720	M	25	2	90035	17
4721	M	35	11	95405	19
4722	M	35	12	55122	2
4723	M	35	7	90014	9
4724	F	56	6	01852	5
4725	M	35	5	96707	9
4726	F	35	16	95828	8
4727	F	56	0	98801	12
4728	M	25	19	31401	4
4729	M	50	16	55347	2
4730	M	50	11	04102	3
4731	M	25	17	98033	8
4732	M	25	14	24450	7
4733	M	18	18	52301	4
4734	M	50	1	93105	12
4735	M	45	3	50312	15
4736	M	18	20	91505	8
4737	M	35	16	19003	7
4738	M	56	1	23608	15
4739	M	25	3	32580	10
4740	F	25	3	38134	13
4741	M	35	7	15203	6
4742	M	25	3	94118	17
4743	M	56	13	63122	1
4744	M	50	15	12740	3
4745	F	18	4	06268	10
4746	M	50	1	19087	15
4747	M	18	4	26201	10
4748	M	45	16	60302	2
4749	M	45	0	23462	15
4750	F	25	0	91107	17
4751	M	50	15	02474	3
4752	F	18	4	94121	17
4753	M	56	1	03825	15
4754	F	18	0	91107	17
4755	F	56	7	93060	16
4756	M	56	16	55901	1
4757	M	35	17	23451	7
4758	F	56	13	03261	3
4759	F	50	0	04259	15
4760	M	35	17	06110	7
4761	M	18	15	21042	7
4762	F	25	14	94110	19
4763	M	56	11	04259	3
4764	M	1	10	03608	0
4765	F	35	16	03301	7
4766	M	35	16	10014	7
4767	F	35	9	03769	6
4768	M	25	4	22030	10
4769	M	25	1	02571	10
4770	F	35	7	10012	6
4771	F	25	4	04101	10
4772	M	56	17	03801	3
4773	M	45	1	22314	15
4774	M	45	14	07458	3
4775	M	25	17	23462	7
4776	F	25	3	46227	13
4777	M	25	2	46142	13
4778	M	25	0	46227	13
4779	M	45	3	04011	6
4780	M	25	12	94114	19
4781	F	50	6	04086	5
4782	M	45	1	78212	12
4783	M	25	0	60618	13
4784	F	35	6	48105	11
4785	F	25	14	55104	4
4786	M	45	6	22630	5
4787	M	1	11	94610	18
4788	M	35	7	85331	9
4789	M	35	2	55104	13
4790	F	25	2	94133	17
4791	M	18	4	55116	14
4792	F	50	7	94123	16
4793	F	25	6	48108	11
4794	F	35	0	46142	13
4795	M	45	16	10962	3
4796	M	35	7	98103	9
4797	F	35	17	84067	8
4798	M	25	1	19335	10
4799	F	18	4	02809	10
4800	M	18	4	80521	17
4801	M	25	4	30349	10
4802	M	56	1	40601	15
4803	F	25	16	45750	4
4804	F	35	1	44107	13
4805	M	35	1	45750	13
4806	M	25	17	90031	8
4807	M	1	2	04101	0
4808	M	35	0	96707	9
4809	F	50	4	20902	15
4810	M	18	12	80526	19
4811	M	35	1	01773	6
4812	M	18	14	25301	7
4813	F	35	9	46077	11
4814	M	18	14	80526	19
4815	F	50	18	04849	3
4816	F	45	6	04240	6
4817	M	25	1	20912	10
4818	F	25	17	91007	8
4819	M	35	18	17350	7
4820	M	50	11	04210	3
4821	M	18	19	75080	8
4822	F	35	0	01545	6
4823	M	18	4	46219	14
4824	M	25	7	55411	11
4825	M	25	17	94602	8
4826	M	45	12	55436	2
4827	M	35	0	13045	6
4828	F	18	20	60194	4
4829	M	25	0	20008	10
4830	M	1	10	55317	18
4831	F	25	1	04210	10
4832	M	25	14	17857	7
4833	M	35	16	81321	8
4834	F	45	9	03862	5
4835	M	25	20	14450	7
4836	F	45	16	04074	3
4837	M	25	5	46254	14
4838	M	45	1	48309	15
4839	F	50	6	95014	16
4840	F	45	6	63135	16
4841	M	25	12	94114	19
4842	F	35	1	23062	6
4843	M	56	1	04032	15
4844	M	45	7	03840	6
4845	F	25	1	55413	13
4846	F	25	2	90066	17
4847	M	25	12	94131	19
4848	F	35	6	54971	11
4849	F	18	4	44515	14
4850	F	45	3	44555	15
4851	M	18	17	44406	4
4852	M	35	0	42025	13
4853	M	25	7	55346	11
4854	F	50	13	03851	3
4855	M	25	12	90034	19
4856	M	25	7	94110	17
4857	M	25	14	23434	7
4858	M	25	1	04086	10
4859	F	18	14	50401	4
4860	M	25	2	60640	13
4861	M	25	4	04309	10
4862	M	25	0	94086	17
4863	F	25	9	84037	19
4864	M	18	20	63132	4
4865	F	35	14	02130	7
4866	M	56	12	04085	3
4867	M	25	16	04101	7
4868	M	35	17	03820	7
4869	F	45	6	04578	6
4870	F	35	3	04108	6
4871	M	18	12	04096	7
4872	M	45	1	03909	15
4873	M	56	11	13760	3
4874	F	25	4	70808	17
4875	M	35	0	97403	9
4876	F	35	17	98201	8
4877	M	25	4	94703	17
4878	M	50	4	94070	12
4879	M	25	3	60626	14
4880	F	45	9	95030	16
4881	M	45	16	55406	2
4882	M	45	11	03301	3
4883	F	1	10	02906	0
4884	M	35	14	90266	19
4885	M	56	1	23513	15
4886	F	35	17	92509	8
4887	M	18	2	19072	10
4888	F	56	0	08055	15
4889	M	18	4	63108	14
4890	F	25	1	79928	17
4891	M	35	17	94132	8
4892	M	25	12	55405	11
4893	M	25	17	48092	4
4894	M	35	7	14607	6
4895	F	25	3	52001	14
4896	M	35	6	84103	9
4897	M	35	16	16844	7
4898	M	25	1	27713	10
4899	M	25	12	94402	19
4900	M	25	20	33626	4
4901	M	25	7	11228	10
4902	M	35	14	84057	19
4903	M	35	12	95952	19
4904	M	50	15	63121	1
4905	F	45	1	60417	12
4906	M	50	17	49506	2
4907	F	50	7	55082	5
4908	M	35	15	85282	8
4909	F	35	12	94014	19
4910	M	18	12	84041	19
4911	F	25	0	55421	13
4912	F	50	20	98115	1
4913	F	25	1	97002	17
4914	F	25	1	02453	10
4915	M	25	12	91423	19
4916	M	18	20	85054	8
4917	M	45	0	27312	15
4918	F	18	12	84107	19
4919	M	18	0	84058	17
4920	M	35	1	02144	6
4921	F	25	15	92507	19
4922	M	18	17	98121	8
4923	M	45	18	99826	1
4924	F	35	0	99801	9
4925	F	35	6	55401	11
4926	M	1	10	55616	18
4927	M	45	0	97520	12
4928	F	25	3	92103	17
4929	M	45	1	63105	12
4930	M	50	17	63033	1
4931	M	50	17	90031	1
4932	M	25	7	63303	11
4933	M	25	15	94040	19
4934	F	25	0	55108	13
4935	M	35	17	62958	2
4936	F	18	4	63144	14
4937	M	35	0	02108	6
4938	F	18	4	55406	14
4939	M	25	7	63105	11
4940	F	50	11	94102	16
4941	M	56	20	44281	3
4942	M	45	12	40515	2
4943	F	50	0	55401	15
4944	M	50	17	14568	3
4945	M	50	0	62234	12
4946	F	35	1	91106	9
4947	M	35	17	90035	8
4948	M	45	2	94618	12
4949	M	18	4	55104	14
4950	M	25	16	55421	4
4951	F	35	17	90291	8
4952	F	25	14	48067	4
4953	M	35	12	55082	2
4954	M	45	0	92679	12
4955	M	56	13	55804	1
4956	M	35	15	77007	8
4957	M	25	2	48197	13
4958	M	18	7	55403	14
4959	M	25	17	23454	7
4960	M	56	1	55116	15
4961	M	25	7	46220	11
4962	M	25	6	55439	11
4963	M	45	17	94931	1
4964	M	35	0	94110	9
4965	M	1	10	63123	18
4966	M	50	14	55407	2
4967	M	18	4	94708	17
4968	F	50	20	95404	1
4969	M	18	19	94111	8
4970	F	25	12	94526	19
4971	M	35	7	94086	9
4972	M	35	0	95118	9
4973	F	56	2	94970	12
4974	M	35	20	94131	8
4975	M	35	0	90065	9
4976	M	25	11	65775	11
4977	M	25	4	92507	17
4978	M	35	14	68108	2
4979	M	35	2	55423	13
4980	M	25	1	55403	13
4981	M	50	1	55406	15
4982	M	25	12	63043	11
4983	F	45	16	55116	2
4984	M	35	0	55405	13
4985	M	35	0	29063	13
4986	M	18	12	55401	4
4987	F	56	8	90210	16
4988	M	25	17	55105	4
4989	M	25	0	55121	13
4990	F	25	4	55407	14
4991	F	56	14	91791	1
4992	F	25	2	55106	13
4993	M	45	17	54022	2
4994	M	45	17	56001	2
4995	M	50	20	55419	2
4996	M	35	7	94550	9
4997	M	1	10	90210	18
4998	F	18	4	48433	14
4999	F	56	13	92407	1
5000	M	25	4	46254	14
5001	F	25	2	63119	13
5002	M	25	17	90505	8
5003	M	35	12	49508	2
5004	F	56	1	90402	12
5005	M	45	16	92807	1
5006	M	35	3	48827	13
5007	F	18	4	91030	17
5008	M	25	20	60615	4
5009	F	45	16	65441	2
5010	M	45	15	63119	2
5011	M	18	4	64154	14
5012	M	50	15	48103	2
5013	M	18	4	26241	10
5014	M	45	0	92626	12
5015	M	35	6	92672	9
5016	F	35	1	89447	9
5017	M	35	12	91104	19
5018	F	56	12	90290	1
5019	M	25	7	10025	10
5020	F	56	13	90241	1
5021	M	50	6	90504	16
5022	M	35	7	91001	9
5023	M	35	20	91505	8
5024	F	45	1	14618	15
5025	M	25	20	60615	4
5026	M	25	17	92584	8
5027	F	25	14	05345	7
5028	M	25	12	92404	19
5029	M	25	4	70115	17
5030	M	18	1	70006	14
5031	F	25	4	89431	17
5032	M	18	17	02139	7
5033	F	56	13	60506	1
5034	F	25	15	62901	4
5035	F	25	17	19810	7
5036	M	35	7	14850	6
5037	M	35	12	11375	7
5038	M	25	20	10010	7
5039	F	35	4	97068	9
5040	M	45	12	44312	2
5041	F	45	6	60031	16
5042	F	18	2	55408	14
5043	F	18	6	92145	17
5044	F	35	6	23507	6
5045	M	35	0	43081	13
5046	M	25	16	60614	4
5047	M	45	6	23452	5
5048	F	35	7	30350	6
5049	M	25	12	60613	11
5050	F	18	4	11024	10
5051	F	50	7	11771	5
5052	M	35	16	02536	7
5053	M	25	4	84111	17
5054	M	35	2	20818	6
5055	F	35	16	97330	8
5056	M	45	1	16673	15
5057	M	50	7	84093	16
5058	M	56	17	84121	1
